ID,link,text,user,likes,comments,retweets,external-link,quotes
295,https://twitter.com/MrBeast/status/1477501963612966912#m,Sorry for the caps it just hit me how crazy that number is though haha,MrBeast,83750,985,910,,44
296,https://twitter.com/MrBeast/status/1477501858830860288#m,"WE LITERALLY RAISED ENOUGH MONEY TO REMOVE 30,000,000 POUNDS OF TRASH FROM THE OCEAN, THAT’S FREAKEN INSANE",MrBeast,402677,5284,16269,,1131
297,https://twitter.com/MrBeast/status/1477445640678514692#m,"We did it! Austin Russell noticed we came up a few million pounds short so he got us over 30 million 😂  Shout out to the over 600,000 different people that donated to TeamSeas and the creator community for being so awesome in supporting this 🥺❤️❤️❤️ #teamseas",MrBeast,136390,2250,7183,,428
298,https://twitter.com/MrBeast/status/1475648278649872388#m,"TeamSeas just crossed 25,000,000 pounds of trash out of the ocean! (Shout out to the anonymous person that just donated $2,000,000)  WE ONLY HAVE 4 DAYS LEFT GO DONATE SO WE CAN HIT OUR GOAL https://teamseas.org",MrBeast,97265,1869,5810,,262
299,https://twitter.com/MrBeast/status/1474821516432916483#m,The winner is @Zach_Dionne98 Everyone congratulate him!,MrBeast,30992,1666,652,,90
300,https://twitter.com/MrBeast/status/1473463309059997701#m,"What I love the most about being a Youtuber is there is no perfect video. Whether it be ideas, sets, editing, humor, coloring, scale, thumbnails, lighting, hiring, etc you can always improve something. It’s a never ending journey that gives you something to strive for everyday",MrBeast,139272,2149,3287,,258
301,https://twitter.com/MrBeast/status/1473369581318193155#m,COME DONATE TO TEAMSEAS AND MAKE ME SLAP MYSELF   https://tube.mint.lgbt/AI1s_lDMOFE,MrBeast,40453,1122,1399,,72
302,https://twitter.com/MrBeastBurger/status/1472691938453196800#m,"it’s crazy what can happen in a year! mrbeast burger was born 365 days ago and since then we’ve opened 1,600 locations in 3 countries, served 5 million orders, and helped hundreds of restaurants. we couldn’t have done it without all of you, so THANK YOU! 🥳💜🍔",MrBeast Burger,44855,827,962,,73
303,https://twitter.com/MrBeast/status/1473094040140886023#m,THANKS FOR HAVING ME! GO WATCH EVERYONE ❤️,MrBeast,39723,700,997,,46
304,https://twitter.com/MrBeast/status/1472626868708950018#m,"The secret to happiness is buying a heated toilet seat, trust me",MrBeast,159155,3717,3640,,422
305,https://twitter.com/MrBeast/status/1472314956842516482#m,"$1,000,000 Extreme Hide And Seek is up!",MrBeast,100460,2079,2265,,186
306,https://twitter.com/MrBeast/status/1471662397823897601#m,Not gonna lie this is my best tweet,MrBeast,53806,778,585,,29
307,https://twitter.com/MrBeast/status/1471586658487312387#m,"I INVITED 15 CREATORS TO COMPETE FOR $1,000,000 FOR THEIR FANS!  GO WATCH THE NEW VIDEO!",MrBeast,125597,2342,3606,,605
308,https://twitter.com/MrBeast/status/1471247391022010375#m,This is what I sound like in different parts of the world 😂,MrBeast,87844,2216,2916,,261
309,https://twitter.com/MrBeast/status/1469419490312175621#m,"I offered a military squad $100,000 if they could successfully hunt me down in a day, GO WATCH THE NEW VIDEO!",MrBeast,114821,2102,2545,,222
310,https://twitter.com/MrBeast/status/1467182607221723138#m,"Let’s have some fun, I’m going to give away $30,000 to 1 random person who retweets this tweet AND follows @Pulte and me!!! (So we can dm you the money if you win). Will show proof of paying winner ❤️",MrBeast,371916,57347,418961,,15040
311,https://twitter.com/MrBeast/status/1463969481164832775#m,"42,000,000 views in a day 😮  I remember when I’d be excited if a video broke 10 views lmao. I’m literally living the life 13 year old me would dream of every night and I’m super grateful ❤️❤️",MrBeast,333454,5061,12173,,1521
312,https://twitter.com/MrBeast/status/1463705032004706305#m,THANK YOU FOR BEING SO NICE AND SUPPORTIVE OF THE NEW VIDEO! THE YOUTUBE COMMUNITY IS FREAKEN AMAZING AND I LOVE ALL OF YOU ❤️,MrBeast,246593,3439,5734,,309
313,https://twitter.com/MrBeast/status/1463628946445119488#m,The new video is going off!! You have no idea how much this means to me 🥺🥺🥺❤️❤️❤️,MrBeast,206251,2861,4618,,488
314,https://twitter.com/MrBeast/status/1463624477686878208#m,If anyone want to make a reaction video or react on their streams go for it!,MrBeast,53268,527,819,,71
315,https://twitter.com/MrBeast/status/1463613475142385664#m,"WE RECREATED SQUID GAME WITH 456 RANDOM PEOPLE, GO WATCH!",MrBeast,241114,3155,7849,,1467
316,https://twitter.com/MrBeast/status/1463316197659844614#m,"We did a food drive and gave away 10,000 turkeys for ThanksGiving! Go watch the new Beast Philanthropy video :))  Also squid game is tomorrow!   https://tube.mint.lgbt/ZdU3rWin0EQ",MrBeast,56461,1026,1592,,115
317,https://twitter.com/MrBeast/status/1462839101682593794#m,Our Squid Game with 456 random people competing in exact recreations of every game will be uploaded on Wednesday 👀,MrBeast,242697,4896,8709,,1440
318,https://twitter.com/MrBeast/status/1461541277045043201#m,"Squid Game has been filmed and now just needs editing, it is the craziest video we’ve ever filmed times 100!  Should be up early next week :)",MrBeast,278109,5051,9721,,1077
319,https://twitter.com/MrBeast/status/1459627685546758148#m,"We have over 500 videos with 10,000,000+ views each. Pretty crazy when you think about it ❤️❤️❤️",MrBeast,138400,1911,2288,,122
320,https://twitter.com/MrBeast/status/1459406598246436868#m,I now have every game from Squid Game built in real life :),MrBeast,305761,7766,16645,,6138
321,https://twitter.com/MrBeast/status/1459262662001504263#m,"Over half way to removing 30,000,000 pounds of trash from the ocean! https://teamseas.org",MrBeast,80137,943,3794,,143
322,https://twitter.com/MrBeast/status/1457799326898348034#m,English isn’t always our fan’s first language so we decided to start dubbing our videos for them. Can’t believe how well they’re doing 🥺😍,MrBeast,179726,4270,4265,,956
323,https://twitter.com/MrBeast/status/1457438795016593415#m,"All funded by the Beast Philanthropy YouTube channel! I use 100% of the ad rev, brand deals, and merch rev to fund the charity. If we can grow the channel big enough we’ll be able to feed millions of people every month ❤️  https://tube.mint.lgbt/channel/UCAiLfjNXkNv24uhpzUgPa6A",MrBeast,24894,365,689,,36
324,https://twitter.com/MrBeast/status/1457437202930094091#m,"Today was Beast Philanthropy’s biggest food drive ever! Over 300 volunteers, 10,000+ families fed, and around $500,000 worth of food given away!  We’ve officially given away over 1,000,000 meals to people in need all 100% for free :))",MrBeast,97831,1104,2859,,199
325,https://twitter.com/MrBeast/status/1457139667275587595#m,Recreating Squid Games is costing more then I thought it would but i’m in to deep to stop now lol,MrBeast,329971,5769,14739,,5805
326,https://twitter.com/MrBeast/status/1456041155972538370#m,The Squid Game sets are coming together! Wish the 456 contestants good luck next week 😈,MrBeast,322775,6836,14954,,4817
327,https://twitter.com/MrBeast/status/1455988205921226754#m,For just 0.000016 of a Bitcoin you can get a pound of trash out of the ocean! Share those recent crypto gains 🤪  https://teamseas.org,MrBeast,33758,870,1392,,407
328,https://twitter.com/jackconte/status/1455608762044092421#m,"OK LET'S DO THIS. Patreon will match the next $500,000 in donations. @MrBeast, @MarkRober @teamseas ROCK OUT. HECK YES. GO GO GO. #TeamSeas",Jack Conte,24739,321,979,,46
329,https://twitter.com/MrBeast/status/1455385764687056899#m,On Jimmy Kimmel trying to raise some money for TeamSeas! You should go watch ❤️,MrBeast,156197,1094,3916,,173
330,https://twitter.com/MrBeast/status/1455225267970985984#m,Crazy what can happen when the creator community comes together 🥺  KEEP IT GOING - https://teamseas.org,MrBeast,60783,709,2682,,131
331,https://twitter.com/MrBeast/status/1455205307223662594#m,"1,200,001 pounds of trash was just removed from the ocean by @tobi 😍",MrBeast,58518,671,1431,,94
332,https://twitter.com/MrBeast/status/1454905854914973697#m,Hey @elonmusk you should one up him 👀,MrBeast,42705,555,826,,60
333,https://twitter.com/MrBeast/status/1454901848004042752#m,"Yooooo @smilingerik just pulled 1,200,0000 pounds of trash out of the ocean 😮",MrBeast,89427,944,2345,,101
334,https://twitter.com/MrBeast/status/1454658007485358084#m,YOU GUYS ARE CRUSHING IT  https://teamseas.org,MrBeast,93236,1130,3494,,144
335,https://twitter.com/MrBeast/status/1454489235407376384#m,This is the number the matching starts at. So if we get to just under 5 mil today they will donate a million dollars to match the mil we raised!,MrBeast,27145,273,682,,27
336,https://twitter.com/MrBeast/status/1454488787640360966#m,"The Bikoff Foundation is matching every TeamSeas donation today up to $1,000,000!!! (I freaken love them)  GO DONATE! EVERY DOLLAR IS NOW 2 POUNDS OF TRASH OUT OF THE OCEAN!",MrBeast,63671,621,2550,,86
337,https://twitter.com/MrBeast/status/1454272829134983171#m,"IN 5 HOURS WE’VE REMOVED 3,000,000 POUNDS OF TRASH FROM THE OCEAN!  KEEP IT GOING! WE ARE 10% DONE - https://teamseas.org",MrBeast,93475,1182,6019,,323
338,https://twitter.com/MrBeast/status/1454242015806468098#m,Alan Walker stepped up to the plate! Anyone taking it from him??,MrBeast,28023,325,552,,42
339,https://twitter.com/MrBeast/status/1454219188873175047#m,I dare someone to try to take this top donation spot! :))  https://teamseas.org,MrBeast,59908,1232,1833,,164
340,https://twitter.com/MrBeast/status/1454199879006396417#m,"IN JUST OVER AN HOUR WE’VE REMOVED OVER 1,000,000 POUNDS OF TRASH FROM THE OCEAN!  GO TELL ALL YOUR FRIENDS AND FAMILY WE STILL HAVE A LONG WAY TO GO https://teamseas.org",MrBeast,128197,1027,8122,,372
341,https://twitter.com/MrBeast/status/1454192767043842049#m,SHOUTOUT TO THE THOUSANDS OF CREATORS THAT MADE A VIDEO SUPPORTING TEAMSEAS! I LOVE YOU  GO DONATE - https://teamseas.org,MrBeast,51275,552,1908,,90
342,https://twitter.com/MrBeast/status/1454180513242099722#m,"WE’VE ALREADY REMOVED 300,000 POUNDS OF TRASH LOL  KEEP GOING EVERYONE",MrBeast,89814,913,4631,,223
343,https://twitter.com/MrBeast/status/1454177504776888325#m,"Two years ago we planted 20,000,000 trees and now we want to remove 30,000,000 pounds of trash from the ocean with #TeamSeas!  $1 = 1 less pound of trash in the ocean!  https://teamseas.org",MrBeast,364880,14945,35655,,2367
344,https://twitter.com/MrBeast/status/1454099347482857477#m,5 MORE HOURS!,MrBeast,39302,846,512,,94
345,https://twitter.com/MrBeast/status/1453468777102790659#m,TWO DAYS 🌊,MrBeast,112599,2235,1779,,272
346,https://twitter.com/MrBeast/status/1452002667547537409#m,"I had 50 random people put their hand on a $300,000 Lamborghini and the last to take it off kept it GO WATCH!",MrBeast,93118,3304,1544,,146
347,https://twitter.com/MrBeast/status/1450955056732323850#m,Now it’s definitely the biggest collab ever. Got a couple hundred more creators on board in the last two days :)))  OCTOBER 29TH,MrBeast,38996,795,713,,86
348,https://twitter.com/MrBeast/status/1450139741844803587#m,October 29th is going to be the largest collab in the history of social media! Influencers reply if you want to help save the ocean 👀   @MarkRober and I will dm you info,MrBeast,201964,10419,5710,,748
349,https://twitter.com/MrBeast/status/1449560948151308289#m,Nvm I figured it out. This is gonna be wild lol,MrBeast,63314,836,437,,35
350,https://twitter.com/MrBeast/status/1449555883722170371#m,"In my version of Squid Game, how should I do the tug of war game? Since they’ve all seen Squid Game they’ll know when I tell them to pair up in groups of 10 what it’s for. Seems eh. What do I do?",MrBeast,122768,4682,1712,,300
351,https://twitter.com/MrBeast/status/1449112557772591108#m,"We are doing this drop because our Squid Game video is looking like it will cost over $2,000,000 (easily our most expensive video) and I need help paying for it 😅  All the $ we make will go towards the video!",MrBeast,49809,1086,907,,484
352,https://twitter.com/MrBeast/status/1449112011128856576#m,I’m inviting 100 random people that buy this hoodie/shirt to compete in my recreation of Squid Game! Only available for 48 hours at shopmrbeast.com,MrBeast,97466,3757,3098,,2818
353,https://twitter.com/MrBeast/status/1448717944473722891#m,"I’m gonna go all out on this irl Squid Game video, give me a month to gather 456 random people and recreate all the sets 😭",MrBeast,394661,27932,15741,,5964
354,https://twitter.com/MrBeast/status/1442218196216385537#m,New video go watch or I’ll punch you,MrBeast,72123,6857,1197,,167
355,https://twitter.com/MoistCr1TiKaL/status/1437619649118621697#m,"$100,000 poker game vs Mr Beast. Most reckless night of my light https://twitch.tv/moistcr1tikal/",Charlie,70248,790,1375,,110
356,https://twitter.com/MrBeast/status/1436888048155992068#m,Funny number,MrBeast,284070,5970,6784,,616
357,https://twitter.com/MrBeast/status/1434971688060571658#m,You guys seem to be enjoying the two new videos :),MrBeast,95358,2313,1228,,167
358,https://twitter.com/MrBeast/status/1434246142099865601#m,"We played extreme tag and whoever I taged last won $500,000  GO WATCH !",MrBeast,80922,2232,1502,,122
359,https://twitter.com/MrBeast/status/1433529103378960387#m,Now here is some legal stuff haha   To stay eligible you need to follow @coinbase through 9/08 at least. You also gotta keep your twitter public. No purch nec. Ends 09/08. Void where prohibited. Restrictions apply. You get it!   Official Rules: https://www.coinbase.com/sweepstakes/mrbeast-terms,MrBeast,14874,2140,836,,85
360,https://twitter.com/MrBeast/status/1433528712952229890#m,"I’m teaming up with @coinbase to give 1 person $100,000 in Bitcoin! Here’s how to enter …   1. Reply to this tweet using the hashtag #CoinBeastSweepstakes  2. Follow @coinbase and @mrbeast  3. That’s pretty much it!",MrBeast,112788,157471,21084,,8301
361,https://twitter.com/MrBeast/status/1432796533561380870#m,"I put 100 people in a circle and told them whoever left last won $500,000! Go watch",MrBeast,110752,2669,1628,,233
362,https://twitter.com/MrBeast/status/1429292154296303616#m,I couldn’t find someone to take a picture with me 😔,MrBeast,387952,4634,10874,,771
363,https://twitter.com/MrBeast/status/1428915103286534144#m,Chris asked for a Dr Pepper and the waitress brought him salt and pepper and I can’t stop laughing 😂,MrBeast,131688,1507,1901,,121
364,https://twitter.com/MrBeast/status/1428425894855651328#m,"Would you rather have $10,000 guaranteed or a coin flip chance of $100,000?",MrBeast,205988,50909,4120,,4917
365,https://twitter.com/MrBeast/status/1427832714615566342#m,"Over a million dollars, 12 days of filming, and 700 SD cards went into our up coming video! I can’t wait to upload it :)))",MrBeast,162161,2743,2470,,267
366,https://twitter.com/MrBeast/status/1425840010415181828#m,How do I answer this 😂,MrBeast,199156,4825,2695,,376
367,https://twitter.com/MrBeast/status/1424144196236156939#m,In my new video I ran away from the FBI,MrBeast,121165,2469,1501,,205
368,https://twitter.com/MrBeast/status/1423755567512834050#m,Reacts will be our third Diamond play button and MrBeast Shorts/Philanthropy are following right behind 🥰,MrBeast,20486,513,351,,44
369,https://twitter.com/MrBeast/status/1423670757041872898#m,Shoutout to @chrisTyson for grinding and making it happen! We Stan him 😍,MrBeast,25433,263,210,,17
370,https://twitter.com/MrBeast/status/1423670118064836608#m,Reacts hit 10 mil :))),MrBeast,100917,1920,1575,,103
371,https://twitter.com/MrBeast/status/1420814213673586698#m,Who should I slap tomorrow?,MrBeast,81062,5902,1147,,396
372,https://twitter.com/MrBeast/status/1420131356076617732#m,I just uploaded an update video about my charity!  So far Beast Philanthropy has gotten hundreds of thousands of meals into the hands of people that need it the most. Watch this to help us feed people! :)  https://tube.mint.lgbt/yEBK_Ayeiyc,MrBeast,32627,752,822,,59
373,https://twitter.com/MrBeast/status/1419027355570524163#m,We made a mountain of money and let random people keep as much money as they could carry! GO WATCH THE NEW VIDEO TO SEE HOW MUCH THEY COULD CARRY!,MrBeast,74303,1716,1079,,118
374,https://twitter.com/MrBeast/status/1418637656213368835#m,And then I feel bad for just tipping them instead of giving them a house 😂,MrBeast,61024,705,390,,37
375,https://twitter.com/MrBeast/status/1418637463124332547#m,Everytime I order pizza I get a flashback to when we tipped a pizza delivery driver a house,MrBeast,114136,1671,1278,,123
376,https://twitter.com/MrBeast/status/1417434360492576839#m,Some random dude just said this to me lmao  “I know people always ask you for money so I won’t. A car would be nice though”,MrBeast,250466,5885,4297,,363
377,https://twitter.com/MrBeast/status/1416060089346179078#m,I’m trying to tik tok  How is I doin,MrBeast,88802,2437,2957,,213
378,https://twitter.com/MrBeast/status/1414780375033860096#m,We have some massive videos coming up! Kind of scary how big the main channel videos are getting but I’m determined to always go bigger and better. This will be interesting haha,MrBeast,90034,1766,1335,,78
379,https://twitter.com/MrBeast/status/1414336549563641858#m,"If we hit 100 million subscribers I want to grab 100 random subscribers, put them on a giant island, and have them battle for it somehow lol",MrBeast,221056,13902,5632,,730
380,https://twitter.com/MrBeast/status/1413956619721977862#m,,MrBeast,49344,437,605,,35
381,https://twitter.com/MrBeast/status/1413952434850963459#m,"Would you drop out of school for $100,000? Go watch my new video to see how people responded!",MrBeast,93306,4497,1254,,482
382,https://twitter.com/MrBeast/status/1412092907683786754#m,What’s the best video you’ve seen on YouTube recently?,MrBeast,108728,12254,1250,,346
383,https://twitter.com/MrBeast/status/1411849833925783553#m,"Hey @zoom91049599 you have 24 hours to respond  Would you rather me send you $5,000 today or $10,000 in exactly a year? (This was my newest follower, idk who it is haha)",MrBeast,155227,8026,2295,,698
384,https://twitter.com/MrBeast/status/1409729055700701191#m,Small youtubers reply to this tweet with your channel and a mini bio on it! Curious to check some out ❤️,MrBeast,140143,27038,3398,,491
385,https://twitter.com/MrBeast/status/1409193920433639426#m,Don’t tell my other followers but you’re my favorite!,MrBeast,166745,6155,2774,,372
386,https://twitter.com/MrBeast/status/1408877849885515783#m,"I went to prison for 50 hours and vlogged my experience, GO WATCH!",MrBeast,77217,1265,958,,321
387,https://twitter.com/MrBeast/status/1408203397824667656#m,Main channel video on Saturday!,MrBeast,25465,279,238,,19
388,https://twitter.com/MrBeast/status/1408203345957883905#m,"Someone donated 50,000 cookies to my Food Pantry so I made a video of us giving them away lol  https://tube.mint.lgbt/nl79pan4h6U",MrBeast,46347,662,671,,49
389,https://twitter.com/MrBeast/status/1406297673469149187#m,What’s your 3 most used emojis?   👀🎉💰,MrBeast,128423,37932,1571,,1372
390,https://twitter.com/MrBeast/status/1403842710528745472#m,Next week’s video is another 50 hour challenge and it’s better then when I spent 50 hours buried alive 🤪,MrBeast,43888,702,379,,35
391,https://twitter.com/MrBeast/status/1403804536020553729#m,I just uploaded my favorite video ever!,MrBeast,91079,1242,826,,63
392,https://twitter.com/MrBeast/status/1402149799089086473#m,They say tweeting at 2am is bad for engagement. Let’s prove the haters wrong,MrBeast,209826,4917,3776,,187
393,https://twitter.com/MrBeast/status/1399825230277885963#m,I love the comment section because it provides very insightful and helpful feedback on my videos,MrBeast,43845,527,526,,28
394,https://twitter.com/MrBeast/status/1399818035008053252#m,"I JUST UPLOADED, GO WATCH OR YOU’LL HAVE BAD LUCK ALL MONTH",MrBeast,87150,1923,1164,,122
395,https://twitter.com/MrBeast/status/1397631245132124167#m,"Like genuinely, I’m curious. I feel like companies pay a lot more for tv commercials (on a view per view basis) and it seems a bit odd to me because in tv commercials they are crammed between multiple other ones and everyone is on their phones during them anyways.",MrBeast,37500,576,353,,24
396,https://twitter.com/MrBeast/status/1397630595031764998#m,"Almost a billion views on our Honey sponsored videos, I wonder how much it would have cost for that many views on tv 0.o",MrBeast,72785,1017,1100,,78
397,https://twitter.com/MrBeast/status/1396109021665497089#m,"Kind of funny that me and the team just grinded for a month and I spent well over a million dollars, and we have nothing to show for it lol  Sometimes I wish I did easy videos like everyone else",MrBeast,66400,1381,592,,119
398,https://twitter.com/MrBeast/status/1396107715165016066#m,We tried to make the worlds largest Minecraft mansion and it rained lol  Then I tried to spend 50 hours stranded in the ocean but I kept getting sea sick and couldn’t do it 😅  After that I did a giveaway vid but I didn’t like how it turned out  100% a video next week!,MrBeast,120254,1959,1716,,146
399,https://twitter.com/GeorgeNootFound/status/1392954796194287627#m,I’m a food reviewer now,George,247623,9478,8875,,2860
400,https://twitter.com/MrBeast/status/1391849183330676741#m,Hey @tommyinnit tell me what you think!  @GeorgeNotFound I opened these just for u  @KSI I know ur training to be a boxing boi but one bite wouldn’t hurt,MrBeast,89182,1015,725,,177
401,https://twitter.com/MrBeast/status/1391148641977524227#m,Which would you rather do for a living?,MrBeast,64707,5669,1350,,342
402,https://twitter.com/MrBeast/status/1390804216197828611#m,"This is how many views I got on YouTube during each year of my life (thought it’d be cool to update)  22 - 8,184,185,544 21 - 3,324,451,660 20 - 2,099,879,911 19 - 464,282,517 18 - 122,441,813 17 - 5,482,596 16 - 202,000 15 - 125,634 14 - 41,148 13 - 7,000 12 - 15,000",MrBeast,64056,1099,1215,,137
403,https://twitter.com/MrBeast/status/1390664021561458688#m,Thanks for all the birthday wishes! I feel so old now that I’m 23 lol,MrBeast,299423,14319,5404,,1972
404,https://twitter.com/MrBeast/status/1390433638580375559#m,"This new Beast Philanthropy video is one of my favorite videos! All the ad rev, brand deals, and merch sales go towards our food pantry! Go watch :)  https://tube.mint.lgbt/HpVGe9EE9-0",MrBeast,34488,999,765,,45
405,https://twitter.com/MrBeast/status/1388292271993405444#m,I might vlog a few days so you can see what my life is like,MrBeast,39503,799,375,,45
406,https://twitter.com/MrBeast/status/1388276464114708482#m,"I always get comments from people not knowing we have multiple channels so I thought I’d share them all here! We’re doing our best to actively post on all 5, give them a try! ❤️",MrBeast,71999,1410,1457,,77
407,https://twitter.com/MrBeast/status/1388164164267528193#m,Apparently building a real multiple story mansion out of Minecraft blocks is hard. It kept raining which made us have to restart a bunch and we just couldn’t make it happen  No new video this week 😔,MrBeast,207264,3414,3685,,365
408,https://twitter.com/dreamwastaken/status/1386750340490571780#m,"Me and Mr Beast just released a “Dream Burger” at his Mr Beast Burger restaurants! You can order on the Mr Beast Burger app or any delivery app, give it a try :)  it has avocado which is green like me !",dream,225470,6898,4399,,5062
409,https://twitter.com/MrBeast/status/1386517747195068424#m,"Honestly, running this food pantry makes me so freaken happy and I love filming for the Beast Philanthropy channel! I’m dying to grow this charity into something massive that can genuinely make serious change. Idk, it just hits different and makes me feel fulfilled ❤️",MrBeast,36601,443,454,,27
410,https://twitter.com/MrBeast/status/1386513765244538881#m,Our next Beast Philanthropy video is insane! (It’s the best video I’ve ever filmed) 😍  I want to get some viral videos up ASAP on the channel so we can start bringing in some big revenue for the food pantry :))),MrBeast,67664,800,1076,,61
411,https://twitter.com/MrBeast/status/1386058903130152962#m,If you enjoyed my new bounty Hunter video you should subscriber to Dream! Huge inspiration for the vid ❤️  https://tube.mint.lgbt/c/dream,MrBeast,68362,1261,1077,,97
412,https://twitter.com/MrBeast/status/1386048011252420615#m,"I placed a $100,000 on myself and had a Bounty Hunter Hunt me down! Go watch!",MrBeast,111562,1472,1349,,131
413,https://twitter.com/MrBeast/status/1383518154089852935#m,I said in the newest video I’d tweet out Sapnap’s channel if he ratted out Karl  https://tube.mint.lgbt/c/Sapnap,MrBeast,159598,1532,2666,,91
414,https://twitter.com/MrBeast/status/1383197416980103171#m,"Dear all food brands on twitter, reply to this tweet if you want to send our food pantry some food! I’ll reply and give you twitter clout (and dm you our charity’s email haha)",MrBeast,111884,2378,2374,,99
415,https://twitter.com/MrBeast/status/1382435484794822659#m,"And even getting 1,000 subscribers took me years as well! You have to love YouTube to get this far. I’ve relentlessly obsessed over my videos every day for a decade and reinvested every single dollar back into the channel.   Think decades, not years. YouTube isn’t going anywhere.",MrBeast,63300,717,864,,72
416,https://twitter.com/MrBeast/status/1382431994521522180#m,"7 years ago today, I hit 1,000 subscribers",MrBeast,202565,3208,3075,,236
417,https://twitter.com/MrBeast/status/1381420770384080896#m,I tried to take a picture of Pinky because she fell asleep on me but someone opened the door and she freaked out 😂,MrBeast,151976,2057,2837,,169
418,https://twitter.com/MrBeast/status/1381352485353361411#m,It’s crazy because we are just getting started! I have hundreds of video ideas that are much better then our current videos and I can think of a million ways to improve what we do lol  These next 10 years will be fun :),MrBeast,34033,567,350,,28
419,https://twitter.com/MrBeast/status/1381047011525455873#m,Over a billion views in the last month?😮🥺❤️❤️❤️❤️❤️❤️❤️ :) ❤️❤️❤️,MrBeast,164662,2395,2718,,368
420,https://twitter.com/MrBeast/status/1380989164234158089#m,"Would you sit in a tub of snakes for $10,000? Go watch the new video to see what people did!",MrBeast,99752,4021,1152,,270
421,https://twitter.com/MrBeast/status/1379164431930830850#m,"Beast Philanthropy just uploaded its second video! We fed a city in need, go watch!  https://tube.mint.lgbt/5rkMxc7yGSk",MrBeast,41779,904,1102,,96
422,https://twitter.com/MrBeast/status/1378879986703204352#m,"And I always always always want to be improving my content. No matter how big the videos get, I want to go bigger. The pacing, idea, editing, scenes, jokes, execution, etc. can always be better and I’ll never get complacent.",MrBeast,56800,743,588,,41
423,https://twitter.com/MrBeast/status/1378878628503678977#m,"I want to make YouTube videos until the day I die, I love this so much ❤️",MrBeast,145120,2642,2418,,254
424,https://twitter.com/MrBeast/status/1378437371612512263#m,"I bought a $250,000 mystery box and opened it! Go watch the new video to see what I got! 🤪",MrBeast,106325,2831,1396,,110
425,https://twitter.com/MrBeast/status/1377622535072800771#m,*insert tweet that is a blatant lie aimed at getting tons of likes but it’s April Fools day so no one can get mad at me and I get free engagement,MrBeast,156547,1998,2383,,95
426,https://twitter.com/MrBeast/status/1376591197859426308#m,"I can’t believe how well this video is doing, I’m glad you guys enjoy my pain 😂❤️❤️",MrBeast,138004,2447,1662,,169
427,https://twitter.com/MrBeast/status/1375900595161288708#m,"I spent 50 hours buried alive in a coffin, go watch!",MrBeast,172867,2480,1751,,324
428,https://twitter.com/MrBeast/status/1375542965301616645#m,I uploaded the first Beast Philanthropy video! 100% of the revenue on this channel goes straight into our food pantry and I can’t wait to see how big we can grow the charity :)  https://tube.mint.lgbt/f-empfLWbIk,MrBeast,49309,862,1648,,143
429,https://twitter.com/MrBeast/status/1374165817538007044#m,"After 2 days and 3 hours @Swagbacon123 was the last person with his finger on the app and won $100,000!!!! CONGRATULATIONS!  I also felt bad for second place person so I’m giving them $20,000 as well ❤️",MrBeast,83783,2483,1539,,149
430,https://twitter.com/MrBeast/status/1374095663424753664#m,"Down to 2 people!!!!!!! WHO WILL WIN $100,000??",MrBeast,41223,951,425,,52
431,https://twitter.com/MrBeast/status/1373851777985024002#m,"Looks like a 4th person just won $10,000 lol  5 people remain!",MrBeast,51282,654,356,,19
432,https://twitter.com/MrBeast/status/1373851117881294850#m,"Someone just got out like 20 mins after the $10k challenge ended. Do I still give them $10,000?",MrBeast,20039,333,172,,11
433,https://twitter.com/MrBeast/status/1373849382940864514#m,"Looks like a third person took their finger off but it was slightly after the 10 minutes was up... I’m still going to give them $10,000 cause why not lol",MrBeast,15118,144,78,,4
434,https://twitter.com/MrBeast/status/1373848290400296961#m,"Someone else did as well! Two people won $10,000!",MrBeast,13409,87,68,,2
435,https://twitter.com/MrBeast/status/1373845450533580801#m,"He took it off! Congrats on winning $10,000! We will text the number on your account ❤️",MrBeast,15623,153,103,,1
436,https://twitter.com/MrBeast/status/1373842713951490050#m,This guy is a champ  https://www.twitch.tv/dattleb,MrBeast,12401,172,129,,6
437,https://twitter.com/MrBeast/status/1373842609710510084#m,"To the 9 people that still have their finger on the app, if any of you take your finger off in the next 10 minutes I’ll give you $10,000!",MrBeast,78359,1940,1397,,140
438,https://twitter.com/MrBeast/status/1373664580187123716#m,"I see lots of you saying you had problems and trust me, we are looking into!!! From what I’ve seen so far most are genuinely connection based (if you miss 3 pings you’re kicked) or accidentally touching with a different finger.   If we find a glitch though I will share! I sowy 🥺",MrBeast,26590,1059,231,,35
439,https://twitter.com/MrBeast/status/1373491505529241606#m,"Turned off the bombs for now, we wiped out so many bots haha  Good luck to the 2,000ish people left!",MrBeast,38846,689,248,,31
440,https://twitter.com/MrBeast/status/1373482975325749249#m,"Actually, I’ll just do it now. Bombs will appear on the screen in 10 minutes lol",MrBeast,28564,526,151,,22
441,https://twitter.com/MrBeast/status/1373478964371542018#m,"I know some people still in are using robots, don’t worry! Tomorrow morning I’m going to turn activate the anti robots mechanism. I’ll let them waste their time all night 😂",MrBeast,17936,380,120,,21
442,https://twitter.com/MrBeast/status/1373457930473857026#m,"7,500!",MrBeast,15522,637,174,,33
443,https://twitter.com/MrBeast/status/1373414902304505864#m,"74,000!",MrBeast,22318,914,144,,19
444,https://twitter.com/MrBeast/status/1373385651425570821#m,"Just under 600,000 left!",MrBeast,25757,1086,226,,47
